107 117
119 142
147 155
162 173
174 200
204 212
213 228
236 251
257 262
263 271
272 275
277 284
290 293
306 309
314 319
320 323
330 337
338 342
345 362
366 370
371 376
380 384
387 396
398 404
417 422
432 438
442 454
461 473
479 489
491 499
503 517
520 524
528 535
549 558
564 575
581 599
606 610
611 617
622 626
627 638
645 661
670 681
682 696
704 716
727 737
756 775
806 811
829 840
1023 1032
1036 1043
1053 1066
1076 1088
1092 1108
1113 1124
1127 1133
1154 1162
1169 1173
1179 1187
1857 1865
1916 1926
